id,title,original_language,release_date,vote_average,vote_count,popularity,genre_ids,Genres
42229,A Special Day,it,8/11/77,8.056,646,8.4,"[18, 10749]","['Drama', 'Romance']"
7347,Elite Squad,pt,10/12/07,8.056,2365,49.475,"[18, 28, 80]","['Drama', 'Action', 'Crime']"
638507,How to Train Your Dragon: Homecoming,en,12/3/19,8.055,933,36.526,"[16, 14, 12, 28, 10751]","['Animation', 'Fantasy', 'Adventure', 'Action', 'Family']"
120467,The Grand Budapest Hotel,en,2/26/14,8.05,14633,30.848,"[35, 18]","['Comedy', 'Drama']"
823754,Bo Burnham: Inside,en,7/22/21,8,471,8.588,"[35, 18]","['Comedy', 'Drama']"
538362,On My Skin,it,9/12/18,8.044,1838,7.514,[18],['Drama']
906126,Society of the Snow,es,12/15/23,8.043,2790,48.911,"[18, 36]","['Drama', 'History']"
1000492,All Your Faces,fr,3/29/23,8.042,510,8.804,[18],['Drama']
800,The Young and the Damned,es,12/9/50,8.042,464,10.475,[18],['Drama']
310569,The Second Mother,pt,6/4/15,8.041,712,8.43,[18],['Drama']
821,Judgment at Nuremberg,en,12/18/61,8.041,764,12.412,"[18, 36]","['Drama', 'History']"
204,The Wages of Fear,fr,4/22/53,8.04,920,25.626,"[18, 53, 12]","['Drama', 'Thriller', 'Adventure']"
31439,To Live,zh,5/18/94,8,304,11.076,"[18, 10749, 10752]","['Drama', 'Romance', 'War']"
147,The 400 Blows,fr,6/3/59,8,2100,20.954,[18],['Drama']
400928,Gifted,en,4/7/17,8.037,5371,82.273,"[18, 35]","['Drama', 'Comedy']"
106646,The Wolf of Wall Street,en,12/25/13,8.036,23688,115.268,"[80, 18, 35]","['Crime', 'Drama', 'Comedy']"
1955,The Elephant Man,en,10/9/80,8.035,3428,35.802,"[18, 36]","['Drama', 'History']"
26022,My Name Is Khan,hi,2/10/10,8.033,1291,34.487,"[18, 10749]","['Drama', 'Romance']"
582,The Lives of Others,de,3/23/06,8.032,3601,20.951,"[18, 53]","['Drama', 'Thriller']"
279,Amadeus,en,9/19/84,8,4175,45.784,"[36, 10402, 18]","['History', 'Music', 'Drama']"
9277,The Sting,en,12/25/73,8,2561,18.246,"[35, 80, 18]","['Comedy', 'Crime', 'Drama']"
610461,"Veinteañera, divorciada y fantástica",es,2/14/20,8.023,387,7.273,[35],['Comedy']
515001,Jojo Rabbit,en,10/18/19,8.023,9406,25.407,"[35, 10752, 18]","['Comedy', 'War', 'Drama']"
264644,Room,en,10/16/15,8.022,9061,23.869,"[18, 53]","['Drama', 'Thriller']"
12761,Autumn Sonata,sv,10/8/78,8.022,578,10.303,[18],['Drama']
962232,Beyond the Universe,pt,10/27/22,8.021,312,12.674,"[10749, 18]","['Romance', 'Drama']"
43949,Flipped,en,8/6/10,8.019,2928,84.085,"[10749, 18]","['Romance', 'Drama']"
673,Harry Potter and the Prisoner of Azkaban,en,5/31/04,8.019,21314,153.859,"[12, 14]","['Adventure', 'Fantasy']"
938,For a Few Dollars More,it,12/18/65,8,3894,26.138,[37],['Western']
14,American Beauty,en,9/15/99,8.018,11899,40.995,[18],['Drama']
678580,El mesero,es,7/15/21,8.017,349,7.476,[35],['Comedy']
641,Requiem for a Dream,en,10/6/00,8.017,9823,16.875,"[80, 18]","['Crime', 'Drama']"
895,Andrei Rublev,ru,12/16/66,8.017,803,8.592,"[18, 36]","['Drama', 'History']"
521,Dial M for Murder,en,5/29/54,8.015,2549,15.927,"[53, 80]","['Thriller', 'Crime']"
347688,Scooby-Doo! and KISS: Rock and Roll Mystery,en,7/10/15,8.014,313,10.963,"[10751, 16, 35, 9648]","['Family', 'Animation', 'Comedy', 'Mystery']"
740937,Simone: Woman of the Century,fr,10/12/22,8.013,318,7.217,"[18, 36]","['Drama', 'History']"
780,The Passion of Joan of Arc,fr,4/21/28,8.013,916,10.6,"[18, 36]","['Drama', 'History']"
337404,Cruella,en,5/26/21,8,9211,65.318,"[35, 80, 10751, 12]","['Comedy', 'Crime', 'Family', 'Adventure']"
55960,"Toto, Peppino, and the Hussy",it,8/23/56,8.01,339,7.352,"[35, 10749]","['Comedy', 'Romance']"
15,Citizen Kane,en,4/17/41,8.01,5428,27.044,"[9648, 18]","['Mystery', 'Drama']"
449176,"Love, Simon",en,2/16/18,8.009,5995,19.774,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
28178,Hachi: A Dog's Tale,en,6/8/09,8.009,6611,39.451,"[18, 10751]","['Drama', 'Family']"
3175,Barry Lyndon,en,12/18/75,8.009,2761,20.615,"[18, 10749, 10752, 36]","['Drama', 'Romance', 'War', 'History']"
526702,Black Beauty,en,11/27/20,8,332,13.535,[18],['Drama']
414419,Kill Bill: The Whole Bloody Affair,en,3/27/11,8.007,986,22.091,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
110416,Song of the Sea,en,6/23/14,8.007,1398,14.102,"[10751, 16, 14]","['Family', 'Animation', 'Fantasy']"
11778,The Deer Hunter,en,12/8/78,8,3746,29.696,"[18, 10752]","['Drama', 'War']"
307,"Rome, Open City",it,10/8/45,8.007,867,7.906,"[18, 36, 10752]","['Drama', 'History', 'War']"
678512,Sound of Freedom,en,7/3/23,8.006,2328,98.999,"[28, 18]","['Action', 'Drama']"
359724,Ford v Ferrari,en,11/13/19,8,7814,49.307,"[18, 28, 36]","['Drama', 'Action', 'History']"
339877,Loving Vincent,en,6/22/17,8.004,2417,16.001,"[16, 18, 9648, 36]","['Animation', 'Drama', 'Mystery', 'History']"
947,Lawrence of Arabia,en,12/11/62,8,2954,27.126,"[12, 36, 10752]","['Adventure', 'History', 'War']"
595,To Kill a Mockingbird,en,12/20/62,8.004,2559,25.999,[18],['Drama']
524,Casino,en,11/22/95,8.004,5736,25.836,"[80, 18]","['Crime', 'Drama']"
25376,The Secret in Their Eyes,es,8/13/09,8.003,2488,37.353,"[9648, 53, 18]","['Mystery', 'Thriller', 'Drama']"
11658,Tae Guk Gi: The Brotherhood of War,ko,2/5/04,8.001,652,18.465,"[28, 12, 18, 36, 10752]","['Action', 'Adventure', 'Drama', 'History', 'War']"
930094,"Red, White & Royal Blue",en,7/27/23,8,1230,58.339,"[35, 10749]","['Comedy', 'Romance']"
205596,The Imitation Game,en,11/14/14,8,16839,48.104,"[36, 18, 53, 10752]","['History', 'Drama', 'Thriller', 'War']"
568160,Weathering with You,ja,6/19/19,7.997,2250,31.641,"[16, 18, 14, 10749]","['Animation', 'Drama', 'Fantasy', 'Romance']"
429210,Bingo: The King of the Mornings,pt,8/24/17,7.997,379,5.329,"[35, 18]","['Comedy', 'Drama']"
20453,3 Idiots,hi,12/23/09,7.997,2345,32.494,"[18, 35]","['Drama', 'Comedy']"
140420,Paperman,en,11/2/12,7.996,1691,11.232,"[16, 10751, 10749]","['Animation', 'Family', 'Romance']"
455661,In a Heartbeat,en,6/1/17,7.995,991,4.624,"[16, 10749, 35]","['Animation', 'Romance', 'Comedy']"
962,The Gold Rush,en,7/13/25,7.995,1571,10.193,"[12, 35, 18]","['Adventure', 'Comedy', 'Drama']"
530915,1917,en,12/25/19,7.993,12225,32.413,"[10752, 36, 53]","['War', 'History', 'Thriller']"
13223,Gran Torino,en,12/12/08,7.992,10571,26.766,[18],['Drama']
1050035,Monster,ja,6/2/23,7.991,482,63.531,"[9648, 53, 18]","['Mystery', 'Thriller', 'Drama']"
19426,Nights of Cabiria,it,10/3/57,7.991,742,21.895,[18],['Drama']
18438,Castaway on the Moon,ko,5/14/09,7.989,655,13.586,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
7508,Like Stars on Earth,hi,12/21/07,7.989,1142,18.527,[18],['Drama']
11104,Chungking Express,cn,7/14/94,8,1754,36.382,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
424694,Bohemian Rhapsody,en,10/24/18,7.987,16724,36.679,"[10402, 18]","['Music', 'Drama']"
20530,Late Spring,ja,9/13/49,7.986,399,8.577,[18],['Drama']
28978,The Circus,en,1/29/28,7.983,769,7.738,"[35, 10751, 10749]","['Comedy', 'Family', 'Romance']"
213,North by Northwest,en,7/8/59,7.983,4035,13.019,"[9648, 53, 12]","['Mystery', 'Thriller', 'Adventure']"
28422,Love Exposure,ja,1/31/09,8,435,13.383,"[28, 35, 18, 10749]","['Action', 'Comedy', 'Drama', 'Romance']"
488623,Forgotten,ko,11/29/17,7.979,1076,19.143,"[53, 9648, 80]","['Thriller', 'Mystery', 'Crime']"
10515,Castle in the Sky,ja,8/2/86,7.979,4125,49.419,"[12, 14, 16, 28, 10751]","['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']"
1396,Mirror,ru,3/7/75,7.979,924,16.846,"[18, 36]","['Drama', 'History']"
640,Catch Me If You Can,en,12/16/02,8,15459,64.806,"[18, 80]","['Drama', 'Crime']"
2517,Nobody Knows,ja,8/7/04,7.976,505,12.264,[18],['Drama']
14696,Ugetsu,ja,3/26/53,7.975,555,8.31,"[14, 18, 9648]","['Fantasy', 'Drama', 'Mystery']"
5801,Song of the Little Road,bn,8/26/55,7.975,407,8.358,[18],['Drama']
862,Toy Story,en,10/30/95,7.972,18200,115.524,"[16, 12, 10751, 35]","['Animation', 'Adventure', 'Family', 'Comedy']"
3090,The Treasure of the Sierra Madre,en,1/15/48,8,1172,16.671,"[12, 18, 37]","['Adventure', 'Drama', 'Western']"
24,Kill Bill: Vol. 1,en,10/10/03,7.971,17209,52.692,"[28, 80]","['Action', 'Crime']"
19542,The Red Shoes,en,9/6/48,7.97,641,20.959,"[18, 10749]","['Drama', 'Romance']"
76,Before Sunrise,en,1/27/95,7.97,4066,27.195,"[18, 10749]","['Drama', 'Romance']"
447365,Guardians of the Galaxy Vol. 3,en,5/3/23,8,6665,154.442,"[878, 12, 28]","['Science Fiction', 'Adventure', 'Action']"
627,Trainspotting,en,2/23/96,7.968,9526,25.84,"[18, 80]","['Drama', 'Crime']"
574074,Kitbull,en,1/18/19,7.967,363,29.134,"[16, 10751, 18]","['Animation', 'Family', 'Drama']"
554596,No Manches Frida 2,es,3/15/19,7.963,860,45.812,[35],['Comedy']
315465,The Boy and the Beast,ja,7/11/15,7.964,1449,15.886,"[28, 12, 16, 18, 10751, 14]","['Action', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']"
12104,Pink Floyd: The Wall,en,7/14/82,7.964,1467,15.702,"[10402, 18]","['Music', 'Drama']"
160885,Tel chi el telùn,it,5/12/99,7.962,318,7.157,[35],['Comedy']
634649,Spider-Man: No Way Home,en,12/15/21,7.96,19882,198.101,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']"
961,The General,en,12/25/26,7.96,1211,11.19,"[35, 28, 12, 10752]","['Comedy', 'Action', 'Adventure', 'War']"
38360,The Cranes Are Flying,ru,10/12/57,8,365,7.576,"[18, 10749, 10752]","['Drama', 'Romance', 'War']"
38286,Three Men and a Leg,it,12/27/97,7.959,2047,6.382,[35],['Comedy']
14160,Up,en,5/28/09,7.958,20013,110.94,"[16, 35, 10751, 12]","['Animation', 'Comedy', 'Family', 'Adventure']"
615457,Nobody,en,3/18/21,7.957,6969,44.066,"[28, 53]","['Action', 'Thriller']"
745,The Sixth Sense,en,8/6/99,7.957,11546,36.978,"[9648, 53, 18]","['Mystery', 'Thriller', 'Drama']"
9764,Dersu Uzala,ru,8/2/75,7.956,522,8.276,"[28, 12, 18]","['Action', 'Adventure', 'Drama']"
70,Million Dollar Baby,en,12/15/04,7.956,9417,23.07,[18],['Drama']
916224,Suzume,ja,11/11/22,7.953,1254,67.599,"[16, 18, 12, 14]","['Animation', 'Drama', 'Adventure', 'Fantasy']"
15244,A Man Escaped,fr,11/11/56,7.951,511,10.642,"[18, 53]","['Drama', 'Thriller']"
29264,The Exterminating Angel,es,5/16/62,7.95,644,10.396,"[35, 18, 14]","['Comedy', 'Drama', 'Fantasy']"
5925,The Great Escape,en,7/3/63,7.95,2498,30.408,"[12, 18, 10752]","['Adventure', 'Drama', 'War']"
329,Jurassic Park,en,6/11/93,8,16121,36.62,"[12, 878]","['Adventure', 'Science Fiction']"
1580,Rope,en,3/11/48,7.948,2640,23.626,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']"
242828,When Marnie Was There,ja,7/19/14,7.947,1762,25.331,"[16, 18, 10751, 9648]","['Animation', 'Drama', 'Family', 'Mystery']"
237791,The Way He Looks,pt,4/10/14,7.947,932,8.233,"[18, 10749]","['Drama', 'Romance']"
15383,Army of Shadows,fr,9/10/69,7.9,624,12.687,"[10752, 36, 53]","['War', 'History', 'Thriller']"
158445,Miracle in Cell No. 7,ko,1/23/13,7.945,425,22.079,"[18, 35]","['Drama', 'Comedy']"
37797,Whisper of the Heart,ja,7/15/95,7.945,1946,23.529,"[16, 18, 10751]","['Animation', 'Drama', 'Family']"
10386,The Iron Giant,en,8/6/99,7.945,5510,41.109,"[10751, 16, 878, 12]","['Family', 'Animation', 'Science Fiction', 'Adventure']"
6977,No Country for Old Men,en,6/13/07,7.945,11828,50.759,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
679,Aliens,en,7/18/86,7.9,9578,110.601,"[28, 53, 878]","['Action', 'Thriller', 'Science Fiction']"
149,Akira,ja,6/10/88,7.945,4151,39.089,"[16, 878, 28]","['Animation', 'Science Fiction', 'Action']"
10997,Farewell My Concubine,zh,1/1/93,7.944,561,20.105,[18],['Drama']
770,Gone with the Wind,en,3/12/39,7.944,3965,32.22,"[18, 10752, 10749]","['Drama', 'War', 'Romance']"
11712,Sanjuro,ja,1/1/62,7.943,591,16.521,"[18, 28, 35]","['Drama', 'Action', 'Comedy']"
1010581,My Fault,es,6/8/23,7.942,2897,387.971,"[18, 10749]","['Drama', 'Romance']"
76203,12 Years a Slave,en,10/18/13,7.9,11126,30.824,"[18, 36]","['Drama', 'History']"
10404,Raise the Red Lantern,zh,12/18/91,7.9,694,14.538,[18],['Drama']
10238,Cries and Whispers,sv,12/21/72,7.942,670,11.075,[18],['Drama']
1059,The Hidden Fortress,ja,12/28/58,7.942,602,15.427,"[18, 28, 12]","['Drama', 'Action', 'Adventure']"
197,Braveheart,en,5/24/95,7.941,10003,55.91,"[28, 18, 36, 10752]","['Action', 'Drama', 'History', 'War']"
81,Nausicaä of the Valley of the Wind,ja,3/11/84,7.94,3516,30.344,"[12, 16, 14]","['Adventure', 'Animation', 'Fantasy']"
78,Blade Runner,en,6/25/82,7.939,13621,53.5,"[878, 18, 53]","['Science Fiction', 'Drama', 'Thriller']"
3777,Throne of Blood,ja,1/15/57,7.937,826,10.376,"[18, 36]","['Drama', 'History']"
626332,Flamin' Hot,en,3/11/23,7.936,591,40.751,"[18, 36]","['Drama', 'History']"
426618,Where Hands Touch,en,9/14/18,7.9,511,10.642,"[10752, 18, 10749]","['War', 'Drama', 'Romance']"
41050,La Notte,it,1/24/61,7.936,655,11.21,"[18, 10749]","['Drama', 'Romance']"
20803,Ivan Vasilyevich Changes His Profession,ru,9/17/73,7.935,345,6.864,"[35, 878]","['Comedy', 'Science Fiction']"
1578,Raging Bull,en,11/14/80,7.934,4246,20.792,[18],['Drama']
776503,CODA,en,8/13/21,7.933,2165,36.458,"[18, 10402, 10749]","['Drama', 'Music', 'Romance']"
8290,Don't Look Now... We're Being Shot At!,fr,12/8/66,7.9,1309,17.501,"[35, 10752]","['Comedy', 'War']"
296096,Me Before You,en,6/1/16,7.9,12248,124.005,"[18, 10749]","['Drama', 'Romance']"
152532,Dallas Buyers Club,en,11/1/13,7.929,8368,25.504,"[18, 36]","['Drama', 'History']"
11010,The Postman,it,4/7/94,7.929,1122,12.852,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
234,The Cabinet of Dr. Caligari,de,2/27/20,7.929,1548,12.42,"[18, 27, 53, 80]","['Drama', 'Horror', 'Thriller', 'Crime']"
85,Raiders of the Lost Ark,en,6/12/81,7.9,12277,47.96,"[12, 28]","['Adventure', 'Action']"
920394,My Father's Violin,tr,1/21/22,7.926,325,10.141,"[18, 10402]","['Drama', 'Music']"
9323,Ghost in the Shell,ja,11/18/95,7.9,3331,29.261,"[28, 16, 878]","['Action', 'Animation', 'Science Fiction']"
28971,Limelight,en,10/23/52,7.925,512,11.366,"[10749, 18, 10402]","['Romance', 'Drama', 'Music']"
615453,Ne Zha,zh,7/26/19,7.924,393,17.044,"[16, 14, 12]","['Animation', 'Fantasy', 'Adventure']"
404378,A Street Cat Named Bob,en,11/4/16,7.924,1408,72.396,"[10751, 18]","['Family', 'Drama']"
122906,About Time,en,9/4/13,7.923,8374,53.869,"[18, 10749, 14]","['Drama', 'Romance', 'Fantasy']"
654,On the Waterfront,en,6/22/54,7.9,1542,15.626,"[80, 18, 10749]","['Crime', 'Drama', 'Romance']"
489412,It's Such a Beautiful Day,en,8/24/12,7.9,312,6.72,"[16, 35]","['Animation', 'Comedy']"
142061,"Batman: The Dark Knight Returns, Part 2",en,1/3/13,7.9,1450,30.175,"[878, 28, 16, 9648]","['Science Fiction', 'Action', 'Animation', 'Mystery']"
1092,The Third Man,en,8/31/49,7.919,1821,19.403,"[53, 9648]","['Thriller', 'Mystery']"
775,A Trip to the Moon,fr,4/17/02,7.919,1756,12.065,"[12, 878]","['Adventure', 'Science Fiction']"
1646,Freedom Writers,en,1/5/07,7.918,2154,41.417,"[80, 18]","['Crime', 'Drama']"
110,Three Colors: Red,fr,5/12/94,7.918,1352,24.919,"[18, 9648, 10749]","['Drama', 'Mystery', 'Romance']"
21334,Children of Heaven,fa,8/1/97,7.9,606,11.275,"[18, 10751]","['Drama', 'Family']"
10242,What Ever Happened to Baby Jane?,en,10/31/62,7.917,1017,22.786,"[53, 18, 27]","['Thriller', 'Drama', 'Horror']"
949,Heat,en,12/15/95,7.917,7187,37.883,"[28, 80, 18]","['Action', 'Crime', 'Drama']"
378108,In This Corner of the World,ja,11/12/16,7.916,551,14.024,"[18, 16, 10749, 10752, 36]","['Drama', 'Animation', 'Romance', 'War', 'History']"
829,Chinatown,en,6/20/74,7.916,3755,24.281,"[80, 18, 9648, 53]","['Crime', 'Drama', 'Mystery', 'Thriller']"
491480,The Boy Who Harnessed the Wind,en,2/14/19,7.914,1635,40.455,"[18, 36]","['Drama', 'History']"
150540,Inside Out,en,6/17/15,7.914,21669,231.491,"[16, 10751, 12, 18, 35]","['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']"
49964,Where Is The Friend's House?,fa,7/1/87,7.913,343,10.425,"[18, 10751]","['Drama', 'Family']"
671,Harry Potter and the Philosopher's Stone,en,11/16/01,7.913,27091,221.909,"[12, 14]","['Adventure', 'Fantasy']"
33,Unforgiven,en,8/7/92,7.913,4327,27.174,[37],['Western']
10674,Mulan,en,6/18/98,7.912,9524,92.014,"[16, 10751, 12]","['Animation', 'Family', 'Adventure']"
360814,Dangal,hi,12/21/16,7.9,959,20.25,"[18, 10751, 35, 28]","['Drama', 'Family', 'Comedy', 'Action']"
48035,Ordet,da,1/9/55,7.911,352,7.383,[18],['Drama']
405,La Strada,it,9/23/54,7.911,1041,10.251,[18],['Drama']
194,Amélie,fr,4/25/01,7.912,11394,60.523,"[35, 10749]","['Comedy', 'Romance']"
505262,My Hero Academia: Two Heroes,ja,8/3/18,7.909,983,52.927,"[16, 28, 12, 14]","['Animation', 'Action', 'Adventure', 'Fantasy']"
30017,Close-Up,fa,5/9/90,7.909,364,8.153,"[80, 18]","['Crime', 'Drama']"
334533,Captain Fantastic,en,7/8/16,7.908,6323,19.97,"[12, 18]","['Adventure', 'Drama']"
13398,Tokyo Godfathers,ja,12/5/03,7.908,1234,18.386,"[16, 18, 35]","['Animation', 'Drama', 'Comedy']"
482321,Ron's Gone Wrong,en,10/14/21,7.907,1826,41.042,"[16, 878, 10751, 35]","['Animation', 'Science Fiction', 'Family', 'Comedy']"
118340,Guardians of the Galaxy,en,7/30/14,7.907,27818,47.304,"[28, 878, 12]","['Action', 'Science Fiction', 'Adventure']"
597,Titanic,en,11/18/97,7.906,25121,135.978,"[18, 10749]","['Drama', 'Romance']"
7984,In the Name of the Father,en,12/12/93,7.905,1717,15.848,[18],['Drama']
7857,Amarcord,it,12/18/73,7.9,1082,6.942,"[35, 18]","['Comedy', 'Drama']"
550205,Wish Dragon,en,1/15/21,7.904,1316,35.837,"[16, 10751, 35, 14]","['Animation', 'Family', 'Comedy', 'Fantasy']"
501929,The Mitchells vs. the Machines,en,4/22/21,7.904,2899,30.989,"[16, 12, 35]","['Animation', 'Adventure', 'Comedy']"
455714,Bad Genius,th,5/3/17,7.904,770,16.241,"[18, 80, 53, 35]","['Drama', 'Crime', 'Thriller', 'Comedy']"
961323,Nimona,en,6/23/23,7.903,1040,32.92,"[12, 16, 14, 10751, 28, 878]","['Adventure', 'Animation', 'Fantasy', 'Family', 'Action', 'Science Fiction']"
313369,La La Land,en,11/29/16,7.9,16642,43.337,"[35, 18, 10749, 10402]","['Comedy', 'Drama', 'Romance', 'Music']"
1402,The Pursuit of Happyness,en,12/14/06,7.9,9733,52.45,[18],['Drama']
827,Diabolique,fr,1/29/55,7.902,940,9.353,"[27, 53, 9648]","['Horror', 'Thriller', 'Mystery']"
60243,A Separation,fa,2/15/11,7.9,1690,10.969,[18],['Drama']
2011,Persepolis,fr,6/27/07,7.899,1913,17.154,"[16, 18]","['Animation', 'Drama']"
698948,Thirteen Lives,en,7/18/22,7.9,1223,20.528,"[18, 53]","['Drama', 'Thriller']"
610150,Dragon Ball Super: Super Hero,ja,6/11/22,7.898,2795,59.32,"[16, 878, 28]","['Animation', 'Science Fiction', 'Action']"
20271,Divorce Italian Style,it,12/20/61,7.898,444,17.405,"[35, 80]","['Comedy', 'Crime']"
1892,Return of the Jedi,en,5/25/83,7.9,15516,50.553,"[12, 28, 878]","['Adventure', 'Action', 'Science Fiction']"
752,V for Vendetta,en,2/23/06,7.9,14308,32.826,"[28, 53, 878]","['Action', 'Thriller', 'Science Fiction']"
503314,Dragon Ball Super: Broly,ja,12/14/18,7.896,2867,9.028,"[28, 878, 16]","['Action', 'Science Fiction', 'Animation']"
944401,Dogman,fr,9/27/23,7.895,987,72.727,"[28, 18, 80]","['Action', 'Drama', 'Crime']"
726684,Miraculous World: Shanghai – The Legend of Ladydragon,fr,5/15/21,7.895,630,30.617,"[16, 14, 28, 10770]","['Animation', 'Fantasy', 'Action', 'TV Movie']"
458302,"Remi, Nobody's Boy",fr,12/12/18,7.895,409,15.386,"[12, 10751, 18]","['Adventure', 'Family', 'Drama']"
223,Rebecca,en,3/23/40,7.895,1722,13.058,"[9648, 10749, 53, 18]","['Mystery', 'Romance', 'Thriller', 'Drama']"
548544,Invisible Life,pt,8/30/19,7.894,302,7.05,[18],['Drama']
210577,Gone Girl,en,10/1/14,7.894,18406,60.201,"[9648, 53, 18]","['Mystery', 'Thriller', 'Drama']"
20722,La Maison en Petits Cubes,ja,6/10/08,7.893,429,6.898,[16],['Animation']
354857,Regular Show: The Movie,en,9/1/15,7.892,371,15.156,"[16, 35, 878, 10770, 12, 28]","['Animation', 'Comedy', 'Science Fiction', 'TV Movie', 'Adventure', 'Action']"
316029,The Greatest Showman,en,12/20/17,7.892,9315,39.114,[18],['Drama']
183011,Justice League: The Flashpoint Paradox,en,7/30/13,7.891,1804,20,"[16, 878, 28, 12]","['Animation', 'Science Fiction', 'Action', 'Adventure']"
714888,"Argentina, 1985",es,9/29/22,7.889,609,11.444,"[18, 36, 80]","['Drama', 'History', 'Crime']"
11036,The Notebook,en,6/25/04,7.889,11376,118.29,"[10749, 18]","['Romance', 'Drama']"
17295,The Battle of Algiers,it,9/8/66,7.888,745,14.574,"[18, 10752, 36]","['Drama', 'War', 'History']"
52629,El Infierno,es,9/3/10,7.887,654,61.182,"[28, 80, 37, 35, 18]","['Action', 'Crime', 'Western', 'Comedy', 'Drama']"
14836,Coraline,en,2/5/09,7.886,7867,254.234,"[16, 10751, 14]","['Animation', 'Family', 'Fantasy']"
3083,Mr. Smith Goes to Washington,en,10/19/39,7.9,1027,9.539,"[35, 18]","['Comedy', 'Drama']"
665,Ben-Hur,en,11/18/59,7.885,2716,39.367,"[36, 18, 12, 28]","['History', 'Drama', 'Adventure', 'Action']"
522402,Finch,en,11/4/21,7.885,3421,37.375,"[878, 18, 12]","['Science Fiction', 'Drama', 'Adventure']"
32085,Vincent,en,10/1/82,7.883,841,7.322,"[16, 14]","['Animation', 'Fantasy']"
667520,A Whisker Away,ja,6/18/20,7.9,1362,33.908,"[16, 18, 10749, 14]","['Animation', 'Drama', 'Romance', 'Fantasy']"
10728,Faust,de,10/13/26,7.9,335,9.491,"[14, 18, 27]","['Fantasy', 'Drama', 'Horror']"
3112,The Night of the Hunter,en,8/26/55,7.882,1574,13.004,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
331482,Little Women,en,12/25/19,7.9,6178,27.101,"[18, 10749, 36]","['Drama', 'Romance', 'History']"
522212,Just Mercy,en,12/25/19,7.88,2184,20.22,"[18, 80, 36]","['Drama', 'Crime', 'History']"
804,Roman Holiday,en,8/26/53,7.88,2005,21.328,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']"
393,Kill Bill: Vol. 2,en,4/16/04,7.879,13711,43.567,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
3034,Young Frankenstein,en,12/15/74,7.878,3070,19.446,[35],['Comedy']
